classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
285157159,Hallflower20,1801016,0e12e52f4fedeb41333c,16841,Thermonuclear White Dwarf,68.7,2020-11-05 05:48:05 UTC,,,"{""source"":""api"",""session"":""74a172a2ab0cd4dffedee4b957d42ebe1eaef6e04b6fef30b1f7c88ef438df7a"",""viewport"":{""width"":3440,""height"":1329},""started_at"":""2020-11-05T05:38:50.242Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2020-11-05T05:48:04.495Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":2126,""clientHeight"":1196,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":2126,""clientHeight"":1196,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":2126,""clientHeight"":1196,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":2126,""clientHeight"":1196,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":2126,""clientHeight"":1196,""naturalWidth"":4800,""naturalHeight"":2700}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-11-05T05:38:50.925Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""39161""}","[{""task"":""T0"",""value"":[{""choice"":""SNIINORM"",""answers"":{""WHICHIMAGEPROVIDESTHEBESTMATCH"":""1""},""filters"":{}}]}]","{""51435049"":{""retired"":null,""z_snid"":""0.026"",""#Image0"":""snidfits_emclip_ZTF18aahnnly_20180508_P200_v1_1.png"",""#Image1"":""snidfits_emclip_ZTF18aahnnly_20180508_P200_v1_2.png"",""#Image2"":""snidfits_emclip_ZTF18aahnnly_20180508_P200_v1_3.png"",""#Image3"":""snidfits_emclip_ZTF18aahnnly_20180508_P200_v1_4.png"",""#Image4"":""snidfits_emclip_ZTF18aahnnly_20180508_P200_v1_5.png"",""!ZTF_Name"":""ZTF18aahnnly"",""z_snid_err"":""0.003"",""!ZTF_Version"":""ZTF18aahnnly_20180508_P200_v1""}}",51435049
285250179,adamamiller,1499915,22c9896575846135dd49,16841,Thermonuclear White Dwarf,68.7,2020-11-05 18:06:09 UTC,,,"{""source"":""api"",""session"":""8a20217028150c448b143890056dbcf85f80261b540435a5996f4cbb16d9c9c5"",""viewport"":{""width"":1608,""height"":1011},""started_at"":""2020-11-05T18:05:53.695Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:82.0) Gecko/20100101 Firefox/82.0"",""utc_offset"":""21600"",""finished_at"":""2020-11-05T18:06:09.846Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1093,""clientHeight"":615,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":1093,""clientHeight"":615,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":1093,""clientHeight"":615,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":1093,""clientHeight"":615,""naturalWidth"":4800,""naturalHeight"":2700},null],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-11-05T18:05:53.623Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""39161""}","[{""task"":""T0"",""value"":[{""choice"":""SNIANORM"",""answers"":{""WHICHIMAGEPROVIDESTHEBESTMATCH"":""4""},""filters"":{}}]}]","{""51494959"":{""retired"":null,""z_snid"":""0.05"",""#Image0"":""snidfits_emclip_ZTF18aahptcq_20180415_P60_v1_1.png"",""#Image1"":""snidfits_emclip_ZTF18aahptcq_20180415_P60_v1_2.png"",""#Image2"":""snidfits_emclip_ZTF18aahptcq_20180415_P60_v1_3.png"",""#Image3"":""snidfits_emclip_ZTF18aahptcq_20180415_P60_v1_4.png"",""#Image4"":""snidfits_emclip_ZTF18aahptcq_20180415_P60_v1_5.png"",""!ZTF_Name"":""ZTF18aahptcq"",""z_snid_err"":""0.005"",""!ZTF_Version"":""ZTF18aahptcq_20180415_P60_v1""}}",51494959
285264205,Hallflower20,1801016,22c9896575846135dd49,16841,Thermonuclear White Dwarf,69.8,2020-11-05 18:57:51 UTC,,,"{""source"":""api"",""session"":""8db3e9a2b73512b55cc95ff842758b0b851e31efc46cdf037f75db59b4a0bdbb"",""viewport"":{""width"":3440,""height"":1329},""started_at"":""2020-11-05T18:56:48.629Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2020-11-05T18:57:50.408Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":2126,""clientHeight"":1196,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":2126,""clientHeight"":1196,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":2126,""clientHeight"":1196,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":2126,""clientHeight"":1196,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":2126,""clientHeight"":1196,""naturalWidth"":4800,""naturalHeight"":2700}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-11-05T18:56:49.758Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""39161""}","[{""task"":""T0"",""value"":[{""choice"":""SNIINORM"",""answers"":{""WHICHIMAGEPROVIDESTHEBESTMATCH"":""1""},""filters"":{}}]}]","{""51494591"":{""retired"":null,""z_snid"":""0.063"",""#Image0"":""snidfits_emclip_ZTF18aabtxvd_20180411_DCT_v2_1.png"",""#Image1"":""snidfits_emclip_ZTF18aabtxvd_20180411_DCT_v2_2.png"",""#Image2"":""snidfits_emclip_ZTF18aabtxvd_20180411_DCT_v2_3.png"",""#Image3"":""snidfits_emclip_ZTF18aabtxvd_20180411_DCT_v2_4.png"",""#Image4"":""snidfits_emclip_ZTF18aabtxvd_20180411_DCT_v2_5.png"",""!ZTF_Name"":""ZTF18aabtxvd"",""z_snid_err"":""0.005"",""!ZTF_Version"":""ZTF18aabtxvd_20180411_DCT_v2""}}",51494591
286270833,not-logged-in-a2f0c64cafee52c82c18,,a2f0c64cafee52c82c18,16841,Thermonuclear White Dwarf,69.8,2020-11-10 19:05:27 UTC,,,"{""source"":""api"",""session"":""e4a2deceb26c0f3fe4e7f424e4c9a1cb6806935f90d677f0a39ac9609734273e"",""viewport"":{""width"":375,""height"":749},""started_at"":""2020-11-10T19:03:26.550Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1"",""utc_offset"":""18000"",""finished_at"":""2020-11-10T19:05:27.159Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":353,""clientHeight"":198,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":353,""clientHeight"":198,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":353,""clientHeight"":198,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":353,""clientHeight"":198,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":353,""clientHeight"":198,""naturalWidth"":4800,""naturalHeight"":2700}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-11-10T19:03:26.417Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""39161""}","[{""task"":""T0"",""value"":[{""choice"":""SNIANORM"",""answers"":{""WHICHIMAGEPROVIDESTHEBESTMATCH"":""3""},""filters"":{}}]}]","{""51494867"":{""retired"":null,""z_snid"":""0.044"",""#Image0"":""snidfits_emclip_ZTF18aahheaj_20180411_APO_v1_1.png"",""#Image1"":""snidfits_emclip_ZTF18aahheaj_20180411_APO_v1_2.png"",""#Image2"":""snidfits_emclip_ZTF18aahheaj_20180411_APO_v1_3.png"",""#Image3"":""snidfits_emclip_ZTF18aahheaj_20180411_APO_v1_4.png"",""#Image4"":""snidfits_emclip_ZTF18aahheaj_20180411_APO_v1_5.png"",""!ZTF_Name"":""ZTF18aahheaj"",""z_snid_err"":""0.005"",""!ZTF_Version"":""ZTF18aahheaj_20180411_APO_v1""}}",51494867
286271317,marisaw,2159114,96fe2b21c604761e1dc8,16841,Thermonuclear White Dwarf,69.8,2020-11-10 19:07:18 UTC,,,"{""source"":""api"",""session"":""9c81605980a236851154971bbdae15f305ed8d44a3d750702b557b2a584c6844"",""viewport"":{""width"":1440,""height"":798},""started_at"":""2020-11-10T19:03:42.567Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"",""utc_offset"":""36000"",""finished_at"":""2020-11-10T19:07:18.067Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":936,""clientHeight"":526,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":936,""clientHeight"":526,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":936,""clientHeight"":526,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":936,""clientHeight"":526,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":936,""clientHeight"":526,""naturalWidth"":4800,""naturalHeight"":2700}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-11-10T19:03:42.441Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""39161""}","[{""task"":""T0"",""value"":[{""choice"":""SNIA03FG"",""answers"":{""WHICHIMAGEPROVIDESTHEBESTMATCH"":""3""},""filters"":{}},{""choice"":""SNIIN"",""answers"":{""WHICHIMAGEPROVIDESTHEBESTMATCH"":""5""},""filters"":{}}]}]","{""51494275"":{""retired"":null,""z_snid"":""0.0"",""#Image0"":""snidfits_emclip_ZTF17aaajnki_20180320_P60_v1_1.png"",""#Image1"":""snidfits_emclip_ZTF17aaajnki_20180320_P60_v1_2.png"",""#Image2"":""snidfits_emclip_ZTF17aaajnki_20180320_P60_v1_3.png"",""#Image3"":""snidfits_emclip_ZTF17aaajnki_20180320_P60_v1_4.png"",""#Image4"":""snidfits_emclip_ZTF17aaajnki_20180320_P60_v1_5.png"",""!ZTF_Name"":""ZTF17aaajnki"",""z_snid_err"":""0.002"",""!ZTF_Version"":""ZTF17aaajnki_20180320_P60_v1""}}",51494275
286271347,marisaw,2159114,96fe2b21c604761e1dc8,16841,Thermonuclear White Dwarf,69.8,2020-11-10 19:07:25 UTC,,,"{""source"":""api"",""session"":""9c81605980a236851154971bbdae15f305ed8d44a3d750702b557b2a584c6844"",""viewport"":{""width"":1440,""height"":798},""started_at"":""2020-11-10T19:07:18.090Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"",""utc_offset"":""36000"",""finished_at"":""2020-11-10T19:07:25.515Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[null,null,null,null,null],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-11-10T19:03:42.441Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""39161""}","[{""task"":""T0"",""value"":[]}]","{""51494935"":{""retired"":null,""z_snid"":""0.17"",""#Image0"":""snidfits_emclip_ZTF18aahmhxu_20180517_P200_v1_1.png"",""#Image1"":""snidfits_emclip_ZTF18aahmhxu_20180517_P200_v1_2.png"",""#Image2"":""snidfits_emclip_ZTF18aahmhxu_20180517_P200_v1_3.png"",""#Image3"":""snidfits_emclip_ZTF18aahmhxu_20180517_P200_v1_4.png"",""#Image4"":""snidfits_emclip_ZTF18aahmhxu_20180517_P200_v1_5.png"",""!ZTF_Name"":""ZTF18aahmhxu"",""z_snid_err"":""0.002"",""!ZTF_Version"":""ZTF18aahmhxu_20180517_P200_v1""}}",51494935
286271552,not-logged-in-3aa79c88723f120f391c,,3aa79c88723f120f391c,16841,Thermonuclear White Dwarf,69.8,2020-11-10 19:08:16 UTC,,,"{""source"":""api"",""session"":""f8aa32799035c0344f2be61b1d11d0c1df85dee80f3bd27cd2b87dd3576d8112"",""viewport"":{""width"":1366,""height"":657},""started_at"":""2020-11-10T19:07:51.422Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2020-11-10T19:08:16.636Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":849,""clientHeight"":478,""naturalWidth"":4800,""naturalHeight"":2700},null,null,null,null],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-11-10T19:07:51.446Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""39161""}","[{""task"":""T0"",""value"":[]}]","{""51494788"":{""retired"":null,""z_snid"":""0.049"",""#Image0"":""snidfits_emclip_ZTF18aagteoy_20180404_DCT_v3_1.png"",""#Image1"":""snidfits_emclip_ZTF18aagteoy_20180404_DCT_v3_2.png"",""#Image2"":""snidfits_emclip_ZTF18aagteoy_20180404_DCT_v3_3.png"",""#Image3"":""snidfits_emclip_ZTF18aagteoy_20180404_DCT_v3_4.png"",""#Image4"":""snidfits_emclip_ZTF18aagteoy_20180404_DCT_v3_5.png"",""!ZTF_Name"":""ZTF18aagteoy"",""z_snid_err"":""0.003"",""!ZTF_Version"":""ZTF18aagteoy_20180404_DCT_v3""}}",51494788
286271554,not-logged-in-3aa79c88723f120f391c,,3aa79c88723f120f391c,16841,Thermonuclear White Dwarf,69.8,2020-11-10 19:08:18 UTC,,,"{""source"":""api"",""session"":""f8aa32799035c0344f2be61b1d11d0c1df85dee80f3bd27cd2b87dd3576d8112"",""viewport"":{""width"":1366,""height"":657},""started_at"":""2020-11-10T19:08:16.699Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2020-11-10T19:08:18.561Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":849,""clientHeight"":478,""naturalWidth"":4800,""naturalHeight"":2700},null,null,null,null],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-11-10T19:07:51.446Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""39161""}","[{""task"":""T0"",""value"":[]}]","{""51494758"":{""retired"":null,""z_snid"":""0.164"",""#Image0"":""snidfits_emclip_ZTF18aagrdcs_20180327_P60_v1_1.png"",""#Image1"":""snidfits_emclip_ZTF18aagrdcs_20180327_P60_v1_2.png"",""#Image2"":""snidfits_emclip_ZTF18aagrdcs_20180327_P60_v1_3.png"",""#Image3"":""snidfits_emclip_ZTF18aagrdcs_20180327_P60_v1_4.png"",""#Image4"":""snidfits_emclip_ZTF18aagrdcs_20180327_P60_v1_5.png"",""!ZTF_Name"":""ZTF18aagrdcs"",""z_snid_err"":""0.009"",""!ZTF_Version"":""ZTF18aagrdcs_20180327_P60_v1""}}",51494758
286273328,not-logged-in-6307bbe0689ac2662440,,6307bbe0689ac2662440,16841,Thermonuclear White Dwarf,69.8,2020-11-10 19:15:07 UTC,,,"{""source"":""api"",""session"":""92561da80cc2fdb6ce433b320b91ae140e89bd4307bf362190621fe9b19a9452"",""viewport"":{""width"":2560,""height"":1273},""started_at"":""2020-11-10T19:12:48.298Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.193 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2020-11-10T19:15:07.167Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1972,""clientHeight"":1109,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":1972,""clientHeight"":1109,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":1972,""clientHeight"":1109,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":1972,""clientHeight"":1109,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":1972,""clientHeight"":1109,""naturalWidth"":4800,""naturalHeight"":2700}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-11-10T19:12:48.234Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""39161""}","[{""task"":""T0"",""value"":[]}]","{""51494293"":{""retired"":null,""z_snid"":""0.002"",""#Image0"":""snidfits_emclip_ZTF17aaapufz_20190304_P200_v1_1.png"",""#Image1"":""snidfits_emclip_ZTF17aaapufz_20190304_P200_v1_2.png"",""#Image2"":""snidfits_emclip_ZTF17aaapufz_20190304_P200_v1_3.png"",""#Image3"":""snidfits_emclip_ZTF17aaapufz_20190304_P200_v1_4.png"",""#Image4"":""snidfits_emclip_ZTF17aaapufz_20190304_P200_v1_5.png"",""!ZTF_Name"":""ZTF17aaapufz"",""z_snid_err"":""0.001"",""!ZTF_Version"":""ZTF17aaapufz_20190304_P200_v1""}}",51494293
286274752,lesleymrgn,2108557,721800feaf32dbc00c25,16841,Thermonuclear White Dwarf,69.8,2020-11-10 19:21:09 UTC,,,"{""source"":""api"",""session"":""9b30f517bfe73a70a4043609e77fea07a223349521ca0898c0d1861a1ca84af5"",""viewport"":{""width"":1396,""height"":665},""started_at"":""2020-11-10T19:14:22.660Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.193 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2020-11-10T19:21:08.825Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":880,""clientHeight"":495,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":880,""clientHeight"":495,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":880,""clientHeight"":495,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":880,""clientHeight"":495,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":880,""clientHeight"":495,""naturalWidth"":4800,""naturalHeight"":2700}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-11-10T19:14:22.562Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""39161""}","[{""task"":""T0"",""value"":[{""choice"":""SNIANORM"",""answers"":{""WHICHIMAGEPROVIDESTHEBESTMATCH"":""5""},""filters"":{}}]}]","{""51494875"":{""retired"":null,""z_snid"":""0.081"",""#Image0"":""snidfits_emclip_ZTF18aahhenr_20180411_APO_v1_1.png"",""#Image1"":""snidfits_emclip_ZTF18aahhenr_20180411_APO_v1_2.png"",""#Image2"":""snidfits_emclip_ZTF18aahhenr_20180411_APO_v1_3.png"",""#Image3"":""snidfits_emclip_ZTF18aahhenr_20180411_APO_v1_4.png"",""#Image4"":""snidfits_emclip_ZTF18aahhenr_20180411_APO_v1_5.png"",""!ZTF_Name"":""ZTF18aahhenr"",""z_snid_err"":""0.006"",""!ZTF_Version"":""ZTF18aahhenr_20180411_APO_v1""}}",51494875
286274949,lesleymrgn,2108557,721800feaf32dbc00c25,16841,Thermonuclear White Dwarf,69.8,2020-11-10 19:21:58 UTC,,,"{""source"":""api"",""session"":""9b30f517bfe73a70a4043609e77fea07a223349521ca0898c0d1861a1ca84af5"",""viewport"":{""width"":1396,""height"":665},""started_at"":""2020-11-10T19:21:08.834Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.193 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2020-11-10T19:21:58.028Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":880,""clientHeight"":495,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":880,""clientHeight"":495,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":880,""clientHeight"":495,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":880,""clientHeight"":495,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":880,""clientHeight"":495,""naturalWidth"":4800,""naturalHeight"":2700}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-11-10T19:14:22.562Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""39161""}","[{""task"":""T0"",""value"":[]}]","{""51494968"":{""retired"":null,""z_snid"":""0.05"",""#Image0"":""snidfits_emclip_ZTF18aahqkbt_20191023_DCT_v1_1.png"",""#Image1"":""snidfits_emclip_ZTF18aahqkbt_20191023_DCT_v1_2.png"",""#Image2"":""snidfits_emclip_ZTF18aahqkbt_20191023_DCT_v1_3.png"",""#Image3"":""snidfits_emclip_ZTF18aahqkbt_20191023_DCT_v1_4.png"",""#Image4"":""snidfits_emclip_ZTF18aahqkbt_20191023_DCT_v1_5.png"",""!ZTF_Name"":""ZTF18aahqkbt"",""z_snid_err"":""0.003"",""!ZTF_Version"":""ZTF18aahqkbt_20191023_DCT_v1""}}",51494968
286275032,not-logged-in-5f1d593e9f83cdea2c6c,,5f1d593e9f83cdea2c6c,16841,Thermonuclear White Dwarf,69.8,2020-11-10 19:22:20 UTC,,,"{""source"":""api"",""session"":""24fe2d3ee3b97c6c0ea91eea64d50ac2ce68c4682ca2bd89390e3b0a245c78d6"",""viewport"":{""width"":1623,""height"":907},""started_at"":""2020-11-10T19:19:21.123Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2020-11-10T19:22:20.180Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1093,""clientHeight"":615,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":1093,""clientHeight"":615,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":1093,""clientHeight"":615,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":1093,""clientHeight"":615,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":1093,""clientHeight"":615,""naturalWidth"":4800,""naturalHeight"":2700}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-11-10T19:19:20.991Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""39161""}","[{""task"":""T0"",""value"":[{""choice"":""SNIIB"",""answers"":{""WHICHIMAGEPROVIDESTHEBESTMATCH"":""2""},""filters"":{}}]}]","{""51494564"":{""retired"":null,""z_snid"":""0.036"",""#Image0"":""snidfits_emclip_ZTF18aabssth_20180309_P60_v1_1.png"",""#Image1"":""snidfits_emclip_ZTF18aabssth_20180309_P60_v1_2.png"",""#Image2"":""snidfits_emclip_ZTF18aabssth_20180309_P60_v1_3.png"",""#Image3"":""snidfits_emclip_ZTF18aabssth_20180309_P60_v1_4.png"",""#Image4"":""snidfits_emclip_ZTF18aabssth_20180309_P60_v1_5.png"",""!ZTF_Name"":""ZTF18aabssth"",""z_snid_err"":""0.008"",""!ZTF_Version"":""ZTF18aabssth_20180309_P60_v1""}}",51494564
286275206,not-logged-in-5f1d593e9f83cdea2c6c,,5f1d593e9f83cdea2c6c,16841,Thermonuclear White Dwarf,69.8,2020-11-10 19:23:07 UTC,,,"{""source"":""api"",""session"":""24fe2d3ee3b97c6c0ea91eea64d50ac2ce68c4682ca2bd89390e3b0a245c78d6"",""viewport"":{""width"":1623,""height"":907},""started_at"":""2020-11-10T19:22:20.199Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2020-11-10T19:23:07.690Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1093,""clientHeight"":615,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":1093,""clientHeight"":615,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":1093,""clientHeight"":615,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":1093,""clientHeight"":615,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":1093,""clientHeight"":615,""naturalWidth"":4800,""naturalHeight"":2700}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-11-10T19:19:20.991Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""39161""}","[{""task"":""T0"",""value"":[{""choice"":""NONSNAGNORCVORGALORETC"",""answers"":{""NOTASNSUBTYPE"":""NOGOODMATCHES""},""filters"":{}}]}]","{""51494803"":{""retired"":null,""z_snid"":""0.101"",""#Image0"":""snidfits_emclip_ZTF18aahatvc_20200522_P60_v1_1.png"",""#Image1"":""snidfits_emclip_ZTF18aahatvc_20200522_P60_v1_2.png"",""#Image2"":""snidfits_emclip_ZTF18aahatvc_20200522_P60_v1_3.png"",""#Image3"":""snidfits_emclip_ZTF18aahatvc_20200522_P60_v1_4.png"",""#Image4"":""snidfits_emclip_ZTF18aahatvc_20200522_P60_v1_5.png"",""!ZTF_Name"":""ZTF18aahatvc"",""z_snid_err"":""0.009"",""!ZTF_Version"":""ZTF18aahatvc_20200522_P60_v1""}}",51494803
